1.225	9042.24411603722
1.235	78581.76792556104
1.245	8419.003831417624
1.255	8399.649698960044
1.265	8369.110563765737
1.275	8475.801860974276
1.285	8434.47728516694
1.295	8282.23864258347
1.305	8310.027367268747
1.315	8288.513957307061
1.325	8302.870826491515
1.335	8140.873015873016
1.345	8148.481116584565
1.355	8220.80459770115
1.365	8162.0470717022445
1.375	56613.587848932686
1.385	7810.971538040504
1.395	7906.751505199782
1.405	43561.6091954023
1.415	7627.974822112754
1.425	7538.415435139573
1.435	7407.151067323482
1.445	7432.495894909688
1.455	7440.782703886152
1.465	657031.4039408867
1.475	2945.5555555555557
1.485	3066.5873015873017
1.495	2963.253968253968
1.505	30698.09523809524
1.515	2675.476190476191
1.525	2777.857142857143
1.535	2721.031746031746
1.545	2728.571428571429
1.555	2792.777777777778
1.565	2712.063492063492
1.575	2777.3015873015875
1.585	23425.15873015873
1.595	2642.4603174603176
1.605	2603.5714285714284
1.615	2615.714285714286
1.625	2598.730158730159
1.635	2555.3174603174602
1.645	2597.2222222222226
1.655	2554.920634920635
1.665	2576.666666666667
1.675	2616.8253968253966
1.685	2549.5238095238096
1.695	2564.0476190476193
1.705	2572.936507936508
1.715	2601.4285714285716
1.725	44285.71428571429
1.735	2341.1111111111113
1.745	2353.809523809524
1.755	2300.0
1.765	221840.00000000003
1.775	1187.3809523809525
1.785	1207.3809523809523
1.795	1159.7619047619048
1.805	1195.7936507936508
1.815	1191.7460317460318
1.825	1168.3333333333333
1.835	1143.888888888889
1.845	1196.031746031746
1.855	1141.5079365079366
1.865	1179.6031746031747
1.875	1146.6666666666667
1.885	1165.5555555555557
1.895	1157.7777777777778
1.905	1164.3650793650795
1.915	1195.1587301587301
1.925	1168.1746031746031
1.935	1124.2857142857142
1.945	1168.095238095238
1.955	1127.857142857143
1.965	1152.6190476190477
1.975	1177.3809523809525
1.985	1140.079365079365
1.995	1137.2222222222222
2.005	1144.2857142857142
2.015	1171.111111111111
2.025	1157.3015873015875
2.035	1080.7142857142858
2.045	1128.4920634920636
2.055	1147.2222222222222
2.065	1146.4285714285716
2.075	1121.8253968253969
2.085	1128.6507936507937
2.095	1131.6666666666667
2.105	1120.4761904761906
2.115	1119.6031746031747
2.125	1158.095238095238
2.135	1125.7936507936508
2.145	1146.5873015873017
2.155	1101.3492063492065
2.165	1159.6031746031747
2.175	1128.1746031746031
2.185	1142.857142857143
2.195	1101.031746031746
2.205	78124.126984127
2.215	816.1904761904763
2.225	854.2857142857143
2.235	813.3333333333334
2.245	862.8571428571429
2.255	833.015873015873
2.265	828.2539682539683
2.275	814.6031746031746
2.285	817.7777777777778
2.295	845.7142857142858
2.305	807.6190476190476
2.315	853.3333333333334
2.325	820.6349206349206
2.335	812.6984126984128
2.345	832.6984126984128
2.355	838.7301587301588
2.365	800.3174603174604
2.375	856.8253968253969
2.385	816.8253968253969
2.395	838.0952380952381
2.405	834.9206349206349
2.415	830.1587301587302
2.425	839.3650793650794
2.435	844.1269841269841
2.445	798.4126984126984
2.455	825.3968253968254
2.465	841.5873015873016
2.475	820.952380952381
2.485	820.3174603174604
2.495	805.3968253968254
2.505	810.1587301587302
2.515	829.8412698412699
2.525	854.6031746031746
2.535	824.7619047619048
2.545	829.2063492063493
2.555	844.1269841269841
2.565	818.0952380952381
2.575	826.3492063492064
2.585	821.5873015873016
2.595	804.7619047619048
2.605	845.0793650793651
2.615	289926.0317460318
